633	131547	83100001	84400000	q31.2	gneg
634	131547	84400001	89300000	q31.3	gpos100
635	131547	89300001	91400000	q32.11	gneg
636	131547	91400001	94200000	q32.12	gpos25
637	131547	94200001	95800000	q32.13	gneg
638	131547	95800001	100900000	q32.2	gpos50
639	131547	100900001	102700000	q32.31	gneg
640	131547	102700001	103500000	q32.32	gpos50
641	131547	103500001	107043718	q32.33	gneg
642	131558	1	4200000	p13	gvar
643	131558	4200001	9700000	p12	stalk
644	131558	9700001	17500000	p11.2	gvar
645	131558	17500001	19000000	p11.1	acen
646	131558	19000001	20500000	q11.1	acen
647	131558	20500001	25500000	q11.2	gneg
648	131558	25500001	27800000	q12	gpos50
649	131558	27800001	30000000	q13.1	gneg
650	131558	30000001	30900000	q13.2	gpos50
651	131558	30900001	33400000	q13.3	gneg
652	131558	33400001	39800000	q14	gpos75
653	131558	39800001	42500000	q15.1	gneg
654	131558	42500001	43300000	q15.2	gpos25
655	131558	43300001	44500000	q15.3	gneg
656	131558	44500001	49200000	q21.1	gpos75
657	131558	49200001	52600000	q21.2	gneg
658	131558	52600001	58800000	q21.3	gpos75
659	131558	58800001	59000000	q22.1	gneg
660	131558	59000001	63400000	q22.2	gpos25
661	131558	63400001	66900000	q22.31	gneg
662	131558	66900001	67000000	q22.32	gpos25
663	131558	67000001	67200000	q22.33	gneg
664	131558	67200001	72400000	q23	gpos25
665	131558	72400001	74900000	q24.1	gneg
666	131558	74900001	76300000	q24.2	gpos25
667	131558	76300001	78000000	q24.3	gneg
668	131558	78000001	81400000	q25.1	gpos50
669	131558	81400001	84700000	q25.2	gneg
670	131558	84700001	88500000	q25.3	gpos50
671	131558	88500001	93800000	q26.1	gneg
672	131558	93800001	98000000	q26.2	gpos50
673	131558	98000001	101991189	q26.3	gneg
674	131549	1	7800000	p13.3	gneg
675	131549	7800001	10400000	p13.2	gpos50
676	131549	10400001	12500000	p13.13	gneg
677	131549	12500001	14700000	p13.12	gpos50
678	131549	14700001	16700000	p13.11	gneg
679	131549	16700001	21200000	p12.3	gpos50
680	131549	21200001	24200000	p12.2	gneg
681	131549	24200001	28500000	p12.1	gpos50
682	131549	28500001	35300000	p11.2	gneg
683	131549	35300001	36800000	p11.1	acen
684	131549	36800001	38400000	q11.1	acen
685	131549	38400001	47000000	q11.2	gvar
686	131549	47000001	52600000	q12.1	gneg
687	131549	52600001	56000000	q12.2	gpos50
688	131549	56000001	57300000	q13	gneg
689	131549	57300001	66600000	q21	gpos100
690	131549	66600001	70800000	q22.1	gneg
691	131549	70800001	72800000	q22.2	gpos50
692	131549	72800001	74100000	q22.3	gneg
693	131549	74100001	79200000	q23.1	gpos75
694	131549	79200001	81600000	q23.2	gneg
695	131549	81600001	84100000	q23.3	gpos50
696	131549	84100001	87000000	q24.1	gneg
697	131549	87000001	88700000	q24.2	gpos25
698	131549	88700001	90338345	q24.3	gneg
699	131554	1	3400000	p13.3	gneg
700	131554	3400001	6500000	p13.2	gpos50
701	131554	6500001	10800000	p13.1	gneg
702	131554	10800001	16100000	p12	gpos75
703	131554	16100001	22700000	p11.2	gneg
704	131554	22700001	25100000	p11.1	acen
705	131554	25100001	27400000	q11.1	acen
706	131554	27400001	33500000	q11.2	gneg
707	131554	33500001	39800000	q12	gpos50
708	131554	39800001	40200000	q21.1	gneg
709	131554	40200001	42800000	q21.2	gpos25
710	131554	42800001	46800000	q21.31	gneg
711	131554	46800001	49300000	q21.32	gpos25
712	131554	49300001	52100000	q21.33	gneg
713	131554	52100001	59500000	q22	gpos75
714	131554	59500001	60200000	q23.1	gneg
715	131554	60200001	63100000	q23.2	gpos75
716	131554	63100001	64600000	q23.3	gneg
717	131554	64600001	66200000	q24.1	gpos50
718	131554	66200001	69100000	q24.2	gneg
719	131554	69100001	72900000	q24.3	gpos75
720	131554	72900001	76800000	q25.1	gneg
721	131554	76800001	77200000	q25.2	gpos25
722	131554	77200001	83257441	q25.3	gneg
723	131548	1	2900000	p11.32	gneg
724	131548	2900001	7200000	p11.31	gpos50
725	131548	7200001	8500000	p11.23	gneg
726	131548	8500001	10900000	p11.22	gpos25
727	131548	10900001	15400000	p11.21	gneg
728	131548	15400001	18500000	p11.1	acen
729	131548	18500001	21500000	q11.1	acen
730	131548	21500001	27500000	q11.2	gneg
731	131548	27500001	35100000	q12.1	gpos100
732	131548	35100001	39500000	q12.2	gneg
733	131548	39500001	45900000	q12.3	gpos75
734	131548	45900001	50700000	q21.1	gneg
735	131548	50700001	56200000	q21.2	gpos75
736	131548	56200001	58600000	q21.31	gneg
737	131548	58600001	61300000	q21.32	gpos50
738	131548	61300001	63900000	q21.33	gneg
739	131548	63900001	69100000	q22.1	gpos100
740	131548	69100001	71000000	q22.2	gneg
741	131548	71000001	75400000	q22.3	gpos25
742	131548	75400001	80373285	q23	gneg
743	131537	1	6900000	p13.3	gneg
744	131537	6900001	12600000	p13.2	gpos25
745	131537	12600001	13800000	p13.13	gneg
746	131537	13800001	16100000	p13.12	gpos25
747	131537	16100001	19900000	p13.11	gneg
748	131537	19900001	24200000	p12	gvar
749	131537	24200001	26200000	p11	acen
750	131537	26200001	28100000	q11	acen
751	131537	28100001	31900000	q12	gvar
752	131537	31900001	35100000	q13.11	gneg
753	131537	35100001	37800000	q13.12	gpos25
754	131537	37800001	38200000	q13.13	gneg
755	131537	38200001	42900000	q13.2	gpos25
756	131537	42900001	44700000	q13.31	gneg
757	131537	44700001	47500000	q13.32	gpos25
758	131537	47500001	50900000	q13.33	gneg
759	131537	50900001	53100000	q13.41	gpos25
760	131537	53100001	55800000	q13.42	gneg
761	131537	55800001	58617616	q13.43	gpos25
762	131538	1	5100000	p13	gneg
763	131538	5100001	9200000	p12.3	gpos75
764	131538	9200001	12000000	p12.2	gneg
765	131538	12000001	17900000	p12.1	gpos75
766	131538	17900001	21300000	p11.23	gneg
767	131538	21300001	22300000	p11.22	gpos25
768	131538	22300001	25700000	p11.21	gneg
769	131538	25700001	28100000	p11.1	acen
770	131538	28100001	30400000	q11.1	acen
771	131538	30400001	33500000	q11.21	gneg
772	131538	33500001	35800000	q11.22	gpos25
773	131538	35800001	39000000	q11.23	gneg
774	131538	39000001	43100000	q12	gpos75
775	131538	43100001	43500000	q13.11	gneg
776	131538	43500001	47800000	q13.12	gpos25
777	131538	47800001	51200000	q13.13	gneg
778	131538	51200001	56400000	q13.2	gpos75
779	131538	56400001	57800000	q13.31	gneg
780	131538	57800001	59700000	q13.32	gpos50
781	131538	59700001	64444167	q13.33	gneg
782	131543	1	3100000	p13	gvar
783	131543	3100001	7000000	p12	stalk
784	131543	7000001	10900000	p11.2	gvar
785	131543	10900001	12000000	p11.1	acen
786	131543	12000001	13000000	q11.1	acen
787	131543	13000001	15000000	q11.2	gneg
788	131543	15000001	22600000	q21.1	gpos100
789	131543	22600001	25500000	q21.2	gneg
790	131543	25500001	30200000	q21.3	gpos75
791	131543	30200001	34400000	q22.11	gneg
792	131543	34400001	36400000	q22.12	gpos50
793	131543	36400001	38300000	q22.13	gneg
794	131543	38300001	41200000	q22.2	gpos50
795	131543	41200001	46709983	q22.3	gneg
796	131557	1	4300000	p13	gvar
797	131557	4300001	9400000	p12	stalk
798	131557	9400001	13700000	p11.2	gvar
799	131557	13700001	15000000	p11.1	acen
800	131557	15000001	17400000	q11.1	acen
801	131557	17400001	21700000	q11.21	gneg
802	131557	21700001	23100000	q11.22	gpos25
803	131557	23100001	25500000	q11.23	gneg
804	131557	25500001	29200000	q12.1	gpos50
805	131557	29200001	31800000	q12.2	gneg
806	131557	31800001	37200000	q12.3	gpos50
807	131557	37200001	40600000	q13.1	gneg
808	131557	40600001	43800000	q13.2	gpos50
809	131557	43800001	48100000	q13.31	gneg
810	131557	48100001	49100000	q13.32	gpos50
811	131557	49100001	50818468	q13.33	gneg
812	131539	1	4400000	p22.33	gneg
813	131539	4400001	6100000	p22.32	gpos50
814	131539	6100001	9600000	p22.31	gneg
815	131539	9600001	17400000	p22.2	gpos50
816	131539	17400001	19200000	p22.13	gneg
817	131539	19200001	21900000	p22.12	gpos50
818	131539	21900001	24900000	p22.11	gneg
819	131539	24900001	29300000	p21.3	gpos100
820	131539	29300001	31500000	p21.2	gneg
821	131539	31500001	37800000	p21.1	gpos100
822	131539	37800001	42500000	p11.4	gneg
823	131539	42500001	47600000	p11.3	gpos75
824	131539	47600001	50100000	p11.23	gneg
825	131539	50100001	54800000	p11.22	gpos25
826	131539	54800001	58100000	p11.21	gneg
827	131539	58100001	61000000	p11.1	acen
828	131539	61000001	63800000	q11.1	acen
829	131539	63800001	65400000	q11.2	gneg
830	131539	65400001	68500000	q12	gpos50
831	131539	68500001	73000000	q13.1	gneg
832	131539	73000001	74700000	q13.2	gpos50
833	131539	74700001	76800000	q13.3	gneg
834	131539	76800001	85400000	q21.1	gpos100
835	131539	85400001	87000000	q21.2	gneg
836	131539	87000001	92700000	q21.31	gpos100
837	131539	92700001	94300000	q21.32	gneg
838	131539	94300001	99100000	q21.33	gpos75
839	131539	99100001	103300000	q22.1	gneg
840	131539	103300001	104500000	q22.2	gpos50
841	131539	104500001	109400000	q22.3	gneg
842	131539	109400001	117400000	q23	gpos75
843	131539	117400001	121800000	q24	gneg
844	131539	121800001	129500000	q25	gpos100
845	131539	129500001	131300000	q26.1	gneg
846	131539	131300001	134500000	q26.2	gpos25
847	131539	134500001	138900000	q26.3	gneg
848	131539	138900001	141200000	q27.1	gpos75
849	131539	141200001	143000000	q27.2	gneg
850	131539	143000001	148000000	q27.3	gpos100
851	131539	148000001	156040895	q28	gneg
852	131553	1	300000	p11.32	gneg
853	131553	300001	600000	p11.31	gpos50
854	131553	600001	10300000	p11.2	gneg
855	131553	10300001	10400000	p11.1	acen
856	131553	10400001	10600000	q11.1	acen
857	131553	10600001	12400000	q11.21	gneg
858	131553	12400001	17100000	q11.221	gpos50
859	131553	17100001	19600000	q11.222	gneg
860	131553	19600001	23800000	q11.223	gpos50
861	131553	23800001	26600000	q11.23	gneg
862	131553	26600001	57227415	q12	gvar
